"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Cheirolophus junonianus" "EEA" "Vascular_plants" "Cheirolophus junonianus (Svent.) Holub" "SPECIES" NA "Yes" NA "ENDANGERED" "Cheirolophus" "Asteraceae" "Asterales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.505 2.5 "Broadleaved" 8301.25 42.91 25.7122809190909 0.169 0.18 39.562 14.7966666666667 1.63 "Anemochory" "None" "7-9" 2 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 "Calcareous" 3 4.36800026172169 3.99914218054763 2.6 5.61827468617672 5.9008990485991 2.6 7.08314293782235 5.22591078486399 2.2 5.49602850635329 3.92096535899937 4.69187394398964 4.06453060248605 "alt_montane" 56.0485208236967 223.389341879374 702.078088346595 0.001 0.003 0.005 59.9629569310356 "NO"
"Cheirolophus massonianus" "EEA" "Vascular_plants" "Cheirolophus massonianus (Lowe) O.E.Erikss., A.Hansen & Sunding" "SPECIES" NA "Yes" NA "ENDANGERED" "Cheirolophus" "Asteraceae" "Asterales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.4 2 "Broadleaved" 3162 28.469 35.457 0.154 0.125 34.9 16.6866666666667 1.9764 "Meteorochory" "None" "3-5" 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.76777907620342 2.80122272048857 2 7.35014181681816 4.59058682641925 2 4.88391971186859 5.47544039853339 2 5.17015554807759 3.10842737705981 6.9060220670035 3.66197961619596 "alt_montane" 245.39498302266 424.418328096886 1214.10558214326 0.01 0.255 0.5 5.68759288929594 "NO"
"Cheirolophus metlesicsii" "EEA" "Vascular_plants" "Cheirolophus metlesicsii Parada" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Cheirolophus" "Asteraceae" "Asterales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.329 2.5 "Broadleaved" 77 37.559 25.1073333333333 0.169 0.102551630444444 29.6 15.7998957233333 1.363 "Meteorochory" "None" "6-9" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.14296656972883 2.04357006721877 2 6.8283044141213 3.51983435287084 2.6 5.10279167831025 4.00671384033216 2 4.12932525444446 2.77094370651555 7.74271589910654 2.14727553586618 "alt_subalpine" 358.878935529707 491.121737468723 2169.63153328265 1e-04 0.003 0.15 324.13863056391 "NO"
"Cheirolophus santos-abreui" "EEA" "Vascular_plants" "Cheirolophus santos-abreui A.Santos" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Cheirolophus" "Asteraceae" "Asterales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.381 2.5 "Broadleaved" 175.33 39.904 19.7495543360645 0.219 0.038727 18.763 16.73 0.172 "Meteorochory" "None" "7-9" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.29210376532188 2.85383964988174 2 7.28175310769855 3.31808683902619 1.4 3.14487274095956 2.79981017700807 2 4.0135792132724 2.95177657582942 6.55082810405992 3.60446322015283 "alt_montane" 272.850439594014 512.863716179023 1608.77213911704 0.002 0.003 0.005 72001.3698294448 "YES"
"Cheirolophus satarataensis" "EEA" "Vascular_plants" "Cheirolophus satarataensis (Svent.) Holub" "SPECIES" NA "Yes" NA "VULNERABLE" "Cheirolophus" "Asteraceae" "Asterales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.059 1 "Broadleaved" 468.92 69.859 10.7923033591485 0.23 0.2625 20.441 15.48 1.3964 "Meteorochory" "None" "7-9" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 4.24036972378036 2.02057694800647 1.4 2.39766013773236 2.00270870672925 1.4 1.81042509417035 2.86396393476328 1.33333333333333 0.893297200108178 2.64354516456554 9.62904041318652 2.20017409191605 "alt_alpine" 1902.67110785961 2296.90243550693 2760.29659203462 0.01 0.255 0.5 451.136105499417 "NO"
"Cheirolophus tagananensis" "EEA" "Vascular_plants" "Cheirolophus tagananensis (Svent.) Holub" "SPECIES" NA "Yes" NA "VULNERABLE" "Cheirolophus" "Asteraceae" "Asterales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.4 3.5 "Broadleaved" 689.65 38.095 24.873 0.18 0.0220822727272727 27.945 18.5267311 3.46 "Meteorochory" "None" "5-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 1.33333333333333 1.89746270948392 2.51502490234013 2.5 7.7682844516504 2.89831461173694 1.4 4.09275203951418 5.11992967301276 2.2 4.7547320332042 4.88586304066114 7.74918062498026 4.32561121982386 "alt_montane" 436.159137680229 777.270715452769 1878.38404328775 0.002 0.0085 0.001 77.7849261029745 "NO"
"Chelidonium majus" "SPEED2ZERO" "Vascular_plants" "Chelidonium majus L." "SPECIES" "INN" NA "LC" NA "Chelidonium" "Papaveraceae" "Ranunculales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Magnoliid" "Angiosperm" "LongLived_Hemicryptophyte" "ShortLived_Hemicryptophyte" "None" "non-woody" "Herb_non_gram" 0.492 1 "Broadleaved" 8765.3 23.666 34.1478571428571 0.192 0.184 42.445 11.4766666666667 0.733 "Myrmecochory" "None" "4-9" 3 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "Mixed" 3 4.39984187333797 2.73493822888514 2 6.84432441918898 5.96781035629906 2.6 8.39113703254886 4.07082898225424 2 4.44319652133083 3.69229192935943 5.89428475980384 4.67934745902688 "alt_montane" 107.013275478755 368.046756342299 955.323365070632 0.002 0.0085 0.015 15.3555168995697 "NO"
"Chenopodium album" "SPEED2ZERO" "Vascular_plants" "Chenopodium album L." "SPECIES" "INN" NA "LC" NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.561 2.5 "Broadleaved" 644.62 49.124 19.6354166666667 0.189 0.178 35.849 12.4966666666667 0.592 "Endochory" "Dysochory" "7-9" 2 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.65436173792906 4.6491374339925 2.4 6.29533249457344 6.46850298056564 2.6 7.59928777183444 3.97626277751963 2 4.54941340566271 6.16930155159294 7.4440344392261 3.78689151418522 "alt_montane" 24.6205381451678 215.509083559341 1012.20926755734 0.001 0.003 0.005 362934.537838132 "NO"
"Chenopodium ambrosioides" "SPEED2ZERO" "Vascular_plants" NA "SPECIES" "NEO" NA NA NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "ShortLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.481875 3 "Broadleaved" 9685.84 46.729 30.08 0.166 0.16855 39.3 16.6866666666667 11 "Endochory" "None" "7-8" 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.44759849372294 4.39467846139601 2.4 6.09106661093494 6.74657643627476 2.6 7.93751813243797 5.29696542892819 2 6.62266157176124 4.41835090672209 8.08253991262147 3.07453791606046 "alt_lowlands" 1.25272216993021 16.2768185483201 383.719288621445 0.001 0.0085 0.005 105.672373970701 "NO"
"Chenopodium berlandieri" "InfoSpecies" "Vascular_plants" "Chenopodium berlandieri Moq." "SPECIES" "NEO" NA NA NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.967 3 "Broadleaved" 15555.78 63 24.3445707883333 0.195 0.107119835 43.06 13.48327871 0.882 "Endochory" "None" "7-9" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.7983589099595 1.79969567591087 2 5.41454203788441 2.20002166930094 2.6 7.23453692274299 2.3506172108744 2 6.62266157176124 2.26672905505109 7.62544469541229 2.20017409191605 "alt_montane" 163.227941287486 426.395832766679 836.431728203901 0.001 0.00055 0.001 8055.62608977119 "NO"
"Chenopodium bonus-henricus" "Origin-Alps" "Vascular_plants" "Blitum bonus-henricus (L.) Rchb." "SPECIES" "INN" NA "LC" NA "Blitum" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.381 3.5 "Broadleaved" 4677.54 36.457 29.2866666666667 0.188 0.177 51.35 9.67666666666667 1.83 "Endochory" "None" "5-8" 3 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 4.68358703831182 3.84055468249318 2 7.04467059073641 2.87638935203643 3 7.44422051604095 3.77938823455316 2 4.01566031687398 3.76825373857537 7.14753973515165 4.09875911231646 "alt_subalpine" 415.193042668804 1000.33956778098 2195.67032676719 0.001 0.0085 0.005 435.238614371702 "NO"
"Chenopodium botrys" "SPEED2ZERO" "Vascular_plants" "Dysphania botrys (L.) Mosyakin & Clemants" "SPECIES" "INN" NA "VU" NA "Dysphania" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.37 3 "Broadleaved" 239.83 42.373 24.6118810813333 0.174 0.187 26.304 13.58 0.4 "Endochory" "Anemochory" "7-8" 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 1.33333333333333 3.14795703117905 3.50333349172426 2.4 7.53374936316343 5.016959260546 2.6 5.94804289191893 6.59702182324246 2 5.59592907713195 3.44688516135272 8.60144273800245 3.39999711649296 "alt_lowlands" 40.242003229105 198.389222458273 970.048502542974 0.001 0.003 0.001 5209210.61620738 "NO"
"Chenopodium ficifolium" "SPEED2ZERO" "Vascular_plants" "Chenopodium ficifolium Sm." "SPECIES" "INN" NA "LC" NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.559 3 "Broadleaved" 762.2 55.141 25.8 0.204 0.206 43.06 11.7769389766667 0.339 "Anemochory" "None" "7-9" 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 5.03125910918088 2.26699695192985 2.5 6.432623764986 5.35655719807521 2.6 7.65885617742971 3.54278157570292 2.2 5.37711553627216 3.33258453074714 7.34240756700592 2.96399965661791 "alt_lowlands" 8.25692234693943 27.6530371309521 465.745032491946 0.001 0.003 0.005 876.751443460753 "NO"
"Chenopodium giganteum" "SPEED2ZERO" "Vascular_plants" "Chenopodium giganteum D.Don" "SPECIES" "NEO" NA NA NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 1.732 3 "Broadleaved" 785.24 69.935 20.1826369946375 0.207 0.0429784749572152 57.728 15.9132034266667 0.72 "Anemochory" "None" "7-8" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.48671977304098 4.4603177766425 2.5 8.39075261056283 2.74139399652462 2 8.41582877758818 2.66002835571841 2.2 7.05323841389187 3.92366639190601 7.24771703070119 4.21544929461293 "alt_lowlands" 137.072073994321 168.781108273192 470.772264582636 0.001 0.003 0.005 159597.0318166 "NO"
"Chenopodium glaucum" "SPEED2ZERO" "Vascular_plants" "Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch" "SPECIES" "INN" NA "NT" NA "Oxybasis" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.226 2.5 "Broadleaved" 228.83 42.456 23.85 0.159 0.12 28.622 14.5 0.21 "Dysochory" "Anemochory" "7-9" 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 5.08267925060845 4.70898414529233 2.5 6.68716392459472 5.65423043214467 3 5.8744342550667 6.09501514430555 2.2 5.12041210779492 3.6330975877713 7.31822372000482 4.56294039556125 "alt_lowlands" 176.841149502608 365.534263443425 1444.35141172454 0.001 0.003 0.005 76786.645073614 "NO"
"Chenopodium hircinum" "InfoSpecies" "Vascular_plants" "Chenopodium hircinum Schrad." "SPECIES" "NEO" NA NA NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.426 4 "Broadleaved" 32067.96 57.567 20.7145138684211 0.2 0.166 34.8 14.6566666666667 89.2886509999999 "Anemochory" "None" "8-10" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 2.34177431234116 1.79969567591087 2.6 5.41454203788441 2.20002166930094 2.6 9.58515413361739 2.3506172108744 2.25 6.62266157176124 2.26672905505109 7.62544469541229 2.20017409191605 "alt_lowlands" 3.47981853679434 163.15950841312 743.929509812732 0.001 0.003 0.005 80134.7266859528 "NO"
"Chenopodium hybridum" "SPEED2ZERO" "Vascular_plants" "Chenopodiastrum hybridum (L.) S.Fuentes, Uotila & Borsch" "SPECIES" "INN" NA "LC" NA "Chenopodiastrum" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.436 3.5 "Broadleaved" 2334.95 27.993 35.6133333333333 0.164 0.13 63.196 8.32333333333333 1.475 "Endochory" "None" "7-9" 1 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.08073471944803 2.94650139338937 2.5 7.31928276233376 3.62146987097287 2.6 7.86250077205178 3.75897861045285 2.2 5.42819960754894 4.3925337130121 7.83306198176001 2.98746441241446 "alt_montane" 186.212345957278 371 1250.7149190597 0.4 0.95 1.5 1756582.14812311 "NO"
"Chenopodium murale" "SPEED2ZERO" "Vascular_plants" "Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch" "SPECIES" "INN" NA "EN" NA "Chenopodiastrum" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.466 3 "Broadleaved" 316 46.233 25.0723510818182 0.227 0.3488880171658 18.2 19.86780815 0.621 "Endochory" "Anemochory" "7-9" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.96240095241384 3.47007517095999 2 6.4488741063235 6.08606152591464 2.6 7.42290062413979 5.78830103241756 2 5.53966857203736 3.62499837911787 7.44969805049059 4.13381166433626 "alt_lowlands" 0.000139577557398634 6.44573008395269 767.522378801817 0.001 0.0085 0.005 106318.67394552 "NO"
"Chenopodium opulifolium" "Origin-Alps" "Vascular_plants" "Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz" "SPECIES" "INN" NA "CR(PE)" NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.551 3 "Broadleaved" 316 44.4 29.2892307692308 0.186 0.1608161897318 29.39 16.0933333333333 0.601 "Endochory" "Dysochory" "7-8" 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.48159413738216 3.40308849078677 2 6.64040759539829 4.4040664454472 2.6 6.4103936767056 4.03329580425051 2 5.36217022806544 4.2329225650648 8.0324565188979 2.6230693044327 "alt_lowlands" 0.251387445010092 1.86462272736152 273.944595871569 0.001 0.003 0.005 592290.041946966 "NO"
"Chenopodium polyspermum" "SPEED2ZERO" "Vascular_plants" "Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch" "SPECIES" "INN" NA "LC" NA "Lipandra" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.368 2.5 "Broadleaved" 1138.46 28.966 35.2371428571429 0.178 0.158 46.94 15.4933333333333 0.268 "Endochory" "Dysochory" "7-9" 2 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.57703011449576 3.97276348321644 2.5 6.03384126777752 6.58059398355645 2.6 8.38685966197317 6.30856244344413 2.2 4.61213594263498 4.37454208665892 7.64911109608762 3.37284103898479 "alt_montane" 279.1639737138 416.694527962582 875.987673292891 0.4 0.95 1.5 3038535.17051794 "NO"
"Chenopodium pratericola" "InfoSpecies" "Vascular_plants" "Chenopodium pratericola Rydb." "SPECIES" "NEO" NA NA NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.483 2 "Broadleaved" 9193.35 41.568 44.2734316841667 0.162 0.0002883566167095 45.26 14.32 9.728 "Endochory" "Dysochory" "6-9" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.1606358448806 1.79969567591087 2.6 5.41454203788441 2.20002166930094 2 7.23453692274299 2.3506172108744 2.2 5.79530546666759 2.26672905505109 7.62544469541229 2.20017409191605 "alt_lowlands" 0 94.9465580531354 690.522316487491 0.001 0.0085 0.005 4807470.06649789 "NO"
"Chenopodium pumilio" "SPEED2ZERO" "Vascular_plants" "Dysphania pumilio (R.Br.) Mosyakin & Clemants" "SPECIES" "NEO" NA NA NA "Dysphania" "Amaranthaceae" "Caryophyllales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.466 3 "Broadleaved" 141.5 38.335 37.1875 0.155 0.0813728396344 33.08 14.74754184 0.339 "Endochory" "None" "7-9" 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 3.66453341964172 3.68129313229766 2 6.58930431229426 3.91834727309857 2.6 5.80954727782486 6.86918813112701 2.2 6.37523196677007 4.0967129133854 8.17547586034725 3.63522276652977 "alt_lowlands" 9.98771731647628 109.459937068331 390.698131411698 0.001 0.00055 0.001 2726177.83231714 "NO"
"Chenopodium rubrum" "SPEED2ZERO" "Vascular_plants" NA "SPECIES" "INN" NA "VU" NA "Chenopodium" "Amaranthaceae" "Caryophyllales" "Angiospermae" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.601 2 "Broadleaved" 1172.41 50.097 20.86 0.138 0.08 44.324 10.7352842266667 0.105 "Anemochory" "None" "7-9" 3 1 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 5.33590701038169 5.25198675435306 2.5 7.67978094800228 3.69270138172294 3 8.55267868910224 5.67277044639107 2.2 4.51538969462465 4.15171195731637 8.69215612609704 4.05581822582096 "alt_montane" 8.05882929458874 262.071797657598 1346.09410123545 0.001 0.0085 0.005 1467089.2077318 "NO"
