"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Coscinodon cribrosus aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "VU bis LC" NA "Coscinodon" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 10 26.5 11.5 1 500 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 0 0 0 8 0 0 0 0 0 0 5 0 0 0 0 0 0 "mix" 0 0 0 5 3 8 3 5 0 5 4 8 3 4 9.05 713.7 10 0 0 142539.742981229 "YES"
"Coscinodon humilis" "InfoSpecies" "Bryophytes" "Coscinodon humilis Milde" "SPECIES" "INN" NA "VU" "DATA_DEFICIENT" "Coscinodon" "Grimmiaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 7 20 12 0 42 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 7 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 2 1 2 3 0 1 1 8 5 7 0.35 1572.2 500 1750 3000 18020.4922853536 "NO"
"Cratoneuron curvicaule" "SPEED2ZERO" "Bryophytes" "Cratoneuron curvicaule (Jur.) G.Roth" "SPECIES" "INN" NA "NT" NA "Cratoneuron" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "EU_unknown" 16.7 11 100 18 0 750 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 6 0 1 2 4 1 2 0 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 7 5 7 4 3 0 1 2 9 4 6 8.25 677 1500 2250 3000 204050.398993072 "NO"
"Cratoneuron filicinum" "SPEED2ZERO" "Bryophytes" "Cratoneuron filicinum (Hedw.) Spruce" "SPECIES" "INN" NA "LC" NA "Cratoneuron" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 33 80 12.5 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 146 195 33 21 134 45 5 27 4 1 12 1 1 1 27 0 0 0 0 "mix" 1 0 1 7 4 7 5 6 0 0 3 7 3 5 5.45 711.2 0 0 0 242152.761417281 "NO"
"Cratoneuron filicinum aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "NT bis LC" NA "Cratoneuron" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 17 70 12 0 500 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 11 0 5 9 10 1 7 0 1 1 0 0 0 2 0 0 0 0 "mix" 0 0 0 7 4 7 5 4 0 3 2 5 2 6 5.55 734.2 0 1100 2610 8042.05891761621 "YES"
"Crossidium aberrans" "InfoSpecies" "Bryophytes" "Crossidium aberrans Holz. & E.B.Bartram" "SPECIES" "INN" NA "EN" NA "Crossidium" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "both" "common" 6.7 3 2.5 10 0 260 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 0 1 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 1 1 9 5 4 1 9 5 9 5 6 14.95 459.7 100 800 1500 2727303.73239783 "NO"
"Crossidium squamiferum" "SPEED2ZERO" "Bryophytes" "Crossidium squamiferum (Viv.) Jur." "SPECIES" "INN" NA "VU" NA "Crossidium" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 4 10 15.5 0 300 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 5 0 0 0 15 0 0 1 1 1 0 0 0 0 0 0 0 0 "edges" 0 0 0 1 1 8 5 4 0 8 5 9 5 6 9.45 696.1 370 1185 2000 85506.9142792737 "NO"
"Crossocalyx hellerianus" "InfoSpecies" "Bryophytes" "Crossocalyx hellerianus (Nees ex Lindenb.) Meyl." "SPECIES" NA NA "EN" NA "Crossocalyx" "Anastrophyllaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "foliose" "mat" "colonist" 0 "erect" 0 1 0 "dioicous" "rare" 6.7 25 34 9.75 1 1500 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 14 0 0 0 0 "closed" 0 0 0 6 3 2 2 3 0 3 3 6 3 6 3.45 710.4 10 1305 2600 43355.4856212313 "NO"
"Cryphaea heteromalla" "SPEED2ZERO" "Bryophytes" "Cryphaea heteromalla (Hedw.) Brid." "SPECIES" "INN" NA "LC" NA "Cryphaea" "Cryphaeaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 "pleurocarpous" "mat" "perennial" 1 "erect" 1 1 0 "monoicous" "common" 16.7 0.25 25 16.5 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 27 0 0 0 0 0 0 "open" 0 0 0 4 3 6 3 7 0 6 4 7 3 4 10.55 835.9 10 1155 2300 85506.9142792737 "NO"
"Ctenidium molluscum" "SPEED2ZERO" "Bryophytes" "Ctenidium molluscum (Hedw.) Mitt." "SPECIES" "INN" NA "LC" NA "Ctenidium" "Myuriaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 17 46.67 14 0 100 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 75 587 6 16 56 438 2 15 45 1 24 1 47 0 68 0 0 0 0 "mix" 0 0 0 4 3 8 4 4 0 4 3 5 2 5 8.45 754.7 200 1018 1836 1034990.3978359 "NO"
"Cynodontium bruntonii" "SPEED2ZERO" "Bryophytes" "Cynodontium bruntonii (Sm.) Bruch & Schimp." "SPECIES" "INN" NA "NT" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 4 33.33 17 1 90 1 1 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 3 9 0 0 0 1 0 0 0 0 0 0 "edges" 0 0 0 3 3 2 2 3 0 4 3 4 1 4 8.55 761.4 0 0 0 933200.226211342 "NO"
"Cynodontium fallax" "SPEED2ZERO" "Bryophytes" "Cynodontium fallax Limpr." "SPECIES" "INN" NA "LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 12 85 19.25 0 200 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 0 0 1 0 0 2 22 0 1 0 0 0 2 0 0 0 0 "closed" 0 0 0 6 2 2 2 2 0 1 2 5 2 6 2.15 990.4 0 0 0 85506.9142792737 "NO"
"Cynodontium gracilescens" "SPEED2ZERO" "Bryophytes" "Cynodontium gracilescens (F.Weber & D.Mohr) Schimp." "SPECIES" "INN" NA "LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 11 20 18.5 0 23 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 3 8 1 2 0 3 0 0 0 0 0 0 "mix" 0 0 0 6 2 2 2 2 0 3 2 4 2 7 6.15 1039.9 500 1750 3000 666815.639797189 "NO"
"Cynodontium gracilescens aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 "acrocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "rare" 16.7 9 60 15 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4 1 1 0 0 0 1 0 0 0 0 "mix" 0 0 0 6 3 7 5 4 0 3 3 5 2 6 8.15 740.9 0 1100 2340 2727303.73239783 "YES"
"Cynodontium polycarpon" "SPEED2ZERO" "Bryophytes" "Cynodontium polycarpon (Hedw.) Schimp." "SPECIES" "INN" NA "LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 9 35 21.25 0 62 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 20 0 0 1 0 4 3 32 1 2 1 1 1 1 0 0 0 0 "mix" 0 0 0 4 3 2 2 2 0 2 3 6 1 6 4.55 733.9 200 1600 3000 378536.181746424 "NO"
"Cynodontium polycarpon aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "alle LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 10 5 8.5 0 42 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 18 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 "open" 0 0 0 2 2 1 2 2 0 1 1 8 3 6 2.15 747.1 0 1500 2780 8042.05891761621 "YES"
"Cynodontium strumiferum" "SPEED2ZERO" "Bryophytes" "Cynodontium strumiferum (Hedw.) Lindb." "SPECIES" "INN" NA "LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 10 45 19.5 0 42 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 19 0 0 0 0 2 5 28 1 4 0 1 0 3 0 0 0 0 "mix" 0 0 0 3 3 2 2 2 0 3 3 9 1 6 6.45 746 10 1505 3000 1667323.05502637 "NO"
"Cynodontium tenellum" "SPEED2ZERO" "Bryophytes" "Cynodontium tenellum (Schimp.) Limpr." "SPECIES" "INN" NA "LC" NA "Cynodontium" "Rhabdoweisiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 "acrocarpous" "cushion" "colonist" 0 "erect" 1 1 0 "monoicous" "common" 6.7 0.5 25 17 0 42 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 1 3 8 1 1 0 0 0 0 0 0 0 0 "edges" 0 0 0 5 3 2 2 2 0 2 2 3 2 6 2.15 800.6 0 1300 2600 204050.398993072 "NO"
"Cyrtomnium hymenophylloides" "SPEED2ZERO" "Bryophytes" "Cyrtomnium hymenophylloides (Huebener) T.J.Kop." "SPECIES" "INN" NA "VU" NA "Cyrtomnium" "Mniaceae" "Bryales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 "acrocarpous" "turf" "longLived_shuttle" 0 "erect" 1 1 0 "dioicous" "rare" 16.7 20 40 16 0 60 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 27 0 1 4 9 0 0 0 1 0 0 0 0 0 0 0 0 0 "closed" 0 0 0 6 3 9 5 2 0 1 2 2 2 7 0.35 1044 100 1310 2520 93129.0924925094 "NO"
"Dialytrichia mucronata" "SPEED2ZERO" "Bryophytes" "Dialytrichia mucronata (Brid.) Broth." "SPECIES" "INN" NA "VU" NA "Dialytrichia" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "occasional" 6.7 10 26.67 15 0 400 0 0 0 0 0 "rare" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 11 4 0 1 0 0 0 1 2 0 0 0 0 0 0 "mix" 0 0 0 6 4 7 5 6 0 8 4 8 4 4 10.75 848.2 0 0 0 933200.226211342 "NO"
"Dichelyma falcatum" "InfoSpecies" "Bryophytes" "Dichelyma falcatum (Hedw.) Myrin" "SPECIES" "INN" NA "CR" NA "Dichelyma" "Fontinalaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "pleurocarpous" "mat" "longLived_shuttle" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 9 150 13 0 400 0 0 0 0 0 "common" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 4 0 1 1 0 0 0 0 0 0 0 0 "closed" 0 0 0 9 5 2 2 4 0 2 2 6 3 8 2.15 728.7 0 1000 2000 2727303.73239783 "NO"
"Dichodontium flavescens" "InfoSpecies" "Bryophytes" "Dichodontium flavescens (Dicks.) Lindb." "SPECIES" "INN" NA "VU" NA "Dichodontium" "Aongstroemiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "inclined" 1 1 0 "dioicous" "rare" 6.7 15 70 13 1 42 1 0 0 0 0 "common" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 0 10 1 0 0 0 1 0 0 0 0 0 0 0 0 0 "mix" 0 1 1 8 4 6 5 6 0 3 2 5 3 3 8.65 785.1 600 1450 2300 349686.535574858 "NO"
"Dichodontium pellucidum" "SPEED2ZERO" "Bryophytes" "Dichodontium pellucidum (Hedw.) Schimp." "SPECIES" "INN" NA "LC" NA "Dichodontium" "Aongstroemiaceae" "Dicranales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 "acrocarpous" "turf" "colonist" 0 "inclined" 1 1 0 "dioicous" "occasional" 6.7 9 70 13 1 60 1 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 12 44 0 4 28 26 2 15 6 1 1 1 0 1 2 0 0 0 0 "closed" 0 0 0 7 4 7 4 6 0 3 3 5 2 6 6.75 713.9 930 1040 1150 85506.9142792737 "NO"
